timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-12-30T00:00:00.000Z";"2023-12-30T23:59:59.999Z";"2023-12-30T01:39:00.000Z";"2023-12-30T21:46:00.000Z";"2781";0.2861165746;0.2927958167;0.2729584356;0.2773065803;48327.77;0;"2023-12-30T23:59:59.999Z"
"2023-12-29T00:00:00.000Z";"2023-12-29T23:59:59.999Z";"2023-12-29T22:21:00.000Z";"2023-12-29T17:48:00.000Z";"2781";0.2730875413;0.3065453935;0.2501737113;0.2860983813;59445.63;0;"2023-12-29T23:59:59.999Z"
"2023-12-28T00:00:00.000Z";"2023-12-28T23:59:59.999Z";"2023-12-28T04:36:00.000Z";"2023-12-28T22:48:00.000Z";"2781";0.2885912922;0.2993804697;0.2582480788;0.2730593767;47710.95;0;"2023-12-28T23:59:59.999Z"
"2023-12-27T00:00:00.000Z";"2023-12-27T23:59:59.999Z";"2023-12-27T23:19:00.000Z";"2023-12-27T00:03:00.000Z";"2781";0.237637879;0.290082236;0.2375890659;0.2886906304;44384.65;0;"2023-12-27T23:59:59.999Z"
"2023-12-26T00:00:00.000Z";"2023-12-26T23:59:59.999Z";"2023-12-26T14:28:00.000Z";"2023-12-26T12:13:00.000Z";"2781";0.2383098367;0.2576285516;0.2145788059;0.2376243799;55847.94;0;"2023-12-26T23:59:59.999Z"
"2023-12-25T00:00:00.000Z";"2023-12-25T23:59:59.999Z";"2023-12-25T11:08:00.000Z";"2023-12-25T03:09:00.000Z";"2781";0.2291842679;0.2496487571;0.2214442526;0.2382925817;48384.54;0;"2023-12-25T23:59:59.999Z"
"2023-12-24T00:00:00.000Z";"2023-12-24T23:59:59.999Z";"2023-12-24T15:51:00.000Z";"2023-12-24T08:18:00.000Z";"2781";0.223531045;0.2461443157;0.202956257;0.2292637397;50593.88;0;"2023-12-24T23:59:59.999Z"
"2023-12-23T00:00:00.000Z";"2023-12-23T23:59:59.999Z";"2023-12-23T00:17:00.000Z";"2023-12-23T12:17:00.000Z";"2781";0.2656163507;0.266065754;0.2107974443;0.2235804582;64187.43;0;"2023-12-23T23:59:59.999Z"
"2023-12-22T00:00:00.000Z";"2023-12-22T23:59:59.999Z";"2023-12-22T23:20:00.000Z";"2023-12-22T00:19:00.000Z";"2781";0.1698696626;0.2681555202;0.1695445993;0.2656377667;117435.95;0;"2023-12-22T23:59:59.999Z"
"2023-12-21T00:00:00.000Z";"2023-12-21T23:59:59.999Z";"2023-12-21T22:51:00.000Z";"2023-12-21T02:59:00.000Z";"2781";0.1557929437;0.1798100415;0.1472098235;0.1698431296;48263.91;0;"2023-12-21T23:59:59.999Z"
"2023-12-20T00:00:00.000Z";"2023-12-20T23:59:59.999Z";"2023-12-20T19:54:00.000Z";"2023-12-20T02:11:00.000Z";"2781";0.1293045192;0.1564474857;0.1289477192;0.1556701075;42947.7;0;"2023-12-20T23:59:59.999Z"
"2023-12-19T00:00:00.000Z";"2023-12-19T23:59:59.999Z";"2023-12-19T06:03:00.000Z";"2023-12-19T00:00:00.000Z";"2781";0.1214456565;0.1360653546;0.1214456565;0.1293104399;47199.44;0;"2023-12-19T23:59:59.999Z"
"2023-12-18T00:00:00.000Z";"2023-12-18T23:59:59.999Z";"2023-12-18T00:36:00.000Z";"2023-12-18T23:39:00.000Z";"2781";0.1327619281;0.1393633681;0.1199361143;0.1214690169;56318.7;0;"2023-12-18T23:59:59.999Z"
"2023-12-17T00:00:00.000Z";"2023-12-17T23:59:59.999Z";"2023-12-17T01:47:00.000Z";"2023-12-17T14:37:00.000Z";"2781";0.1282682802;0.1381052904;0.1268379356;0.1327540506;58157.21;0;"2023-12-17T23:59:59.999Z"
"2023-12-16T00:00:00.000Z";"2023-12-16T23:59:59.999Z";"2023-12-16T13:13:00.000Z";"2023-12-16T08:36:00.000Z";"2781";0.1269361852;0.1384979835;0.1231491891;0.1282039711;33935.36;0;"2023-12-16T23:59:59.999Z"
"2023-12-15T00:00:00.000Z";"2023-12-15T23:59:59.999Z";"2023-12-15T00:01:00.000Z";"2023-12-15T23:31:00.000Z";"2781";0.1437108328;0.1437338053;0.1267919194;0.1269490086;37680.7;0;"2023-12-15T23:59:59.999Z"
"2023-12-14T00:00:00.000Z";"2023-12-14T23:59:59.999Z";"2023-12-14T15:26:00.000Z";"2023-12-14T04:54:00.000Z";"2781";0.1393464668;0.150491046;0.1385438321;0.143684645;25763.34;0;"2023-12-14T23:59:59.999Z"
"2023-12-13T00:00:00.000Z";"2023-12-13T23:59:59.999Z";"2023-12-13T22:18:00.000Z";"2023-12-13T14:33:00.000Z";"2781";0.137276833;0.1405652196;0.1262031583;0.1393530029;42935.83;0;"2023-12-13T23:59:59.999Z"
"2023-12-12T00:00:00.000Z";"2023-12-12T23:59:59.999Z";"2023-12-12T00:32:00.000Z";"2023-12-12T16:22:00.000Z";"2781";0.1472734357;0.1481305428;0.132119585;0.1372904891;36574.24;0;"2023-12-12T23:59:59.999Z"
"2023-12-11T00:00:00.000Z";"2023-12-11T23:59:59.999Z";"2023-12-11T23:46:00.000Z";"2023-12-11T06:04:00.000Z";"2781";0.1470456876;0.1474663627;0.1299880048;0.1472866261;46686.72;0;"2023-12-11T23:59:59.999Z"
"2023-12-10T00:00:00.000Z";"2023-12-10T23:59:59.999Z";"2023-12-10T00:02:00.000Z";"2023-12-10T23:33:00.000Z";"2781";0.1633917093;0.1635907407;0.1469234811;0.1470390366;50801.02;0;"2023-12-10T23:59:59.999Z"
"2023-12-09T00:00:00.000Z";"2023-12-09T23:59:59.999Z";"2023-12-09T08:29:00.000Z";"2023-12-09T21:18:00.000Z";"2781";0.1605075721;0.1706774129;0.1575590139;0.1633885787;40719.6;0;"2023-12-09T23:59:59.999Z"
"2023-12-08T00:00:00.000Z";"2023-12-08T23:59:59.999Z";"2023-12-08T06:22:00.000Z";"2023-12-08T14:18:00.000Z";"2781";0.1587518633;0.1620565905;0.1486862501;0.1605109041;45297.47;0;"2023-12-08T23:59:59.999Z"
"2023-12-07T00:00:00.000Z";"2023-12-07T23:59:59.999Z";"2023-12-07T21:36:00.000Z";"2023-12-07T09:35:00.000Z";"2781";0.1548096962;0.1601795008;0.1467094642;0.1587476065;40223.34;0;"2023-12-07T23:59:59.999Z"
"2023-12-06T00:00:00.000Z";"2023-12-06T23:59:59.999Z";"2023-12-06T12:50:00.000Z";"2023-12-06T15:40:00.000Z";"2781";0.1640831225;0.1690816742;0.1401337183;0.1548268094;40410.45;0;"2023-12-06T23:59:59.999Z"
"2023-12-05T00:00:00.000Z";"2023-12-05T23:59:59.999Z";"2023-12-05T03:32:00.000Z";"2023-12-05T02:42:00.000Z";"2781";0.1574836645;0.1758288984;0.1563379214;0.1641263889;39306.45;0;"2023-12-05T23:59:59.999Z"
"2023-12-04T00:00:00.000Z";"2023-12-04T23:59:59.999Z";"2023-12-04T21:35:00.000Z";"2023-12-04T11:23:00.000Z";"2781";0.1496522767;0.1760877938;0.1402359773;0.1574647263;47624.01;0;"2023-12-04T23:59:59.999Z"
"2023-12-03T00:00:00.000Z";"2023-12-03T23:59:59.999Z";"2023-12-03T02:21:00.000Z";"2023-12-03T20:00:00.000Z";"2781";0.1677219745;0.1687777755;0.1430279665;0.1495353413;45920.41;0;"2023-12-03T23:59:59.999Z"
"2023-12-02T00:00:00.000Z";"2023-12-02T23:59:59.999Z";"2023-12-02T19:12:00.000Z";"2023-12-02T00:01:00.000Z";"2781";0.1491614239;0.1682394077;0.1491459386;0.1677099478;42409.03;0;"2023-12-02T23:59:59.999Z"
"2023-12-01T00:00:00.000Z";"2023-12-01T23:59:59.999Z";"2023-12-01T12:08:00.000Z";"2023-12-01T00:33:00.000Z";"2781";0.1414120153;0.1520548394;0.1410603614;0.1491661998;33126.18;0;"2023-12-01T23:59:59.999Z"
"2023-11-30T00:00:00.000Z";"2023-11-30T23:59:59.999Z";"2023-11-30T12:34:00.000Z";"2023-11-30T23:03:00.000Z";"2781";0.1543900321;0.1590504491;0.1405713346;0.141420087;43575.84;0;"2023-11-30T23:59:59.999Z"
"2023-11-29T00:00:00.000Z";"2023-11-29T23:59:59.999Z";"2023-11-29T14:39:00.000Z";"2023-11-29T10:47:00.000Z";"2781";0.1513186683;0.1604229858;0.145031813;0.1543757329;38545.36;0;"2023-11-29T23:59:59.999Z"
"2023-11-28T00:00:00.000Z";"2023-11-28T23:59:59.999Z";"2023-11-28T00:41:00.000Z";"2023-11-28T22:54:00.000Z";"2781";0.1636548773;0.1648055227;0.1511130442;0.1513761919;45464.76;0;"2023-11-28T23:59:59.999Z"
"2023-11-27T00:00:00.000Z";"2023-11-27T23:59:59.999Z";"2023-11-27T01:11:00.000Z";"2023-11-27T16:03:00.000Z";"2781";0.1726134566;0.1730350832;0.155201887;0.1636490253;43807.3;0;"2023-11-27T23:59:59.999Z"
"2023-11-26T00:00:00.000Z";"2023-11-26T23:59:59.999Z";"2023-11-26T22:37:00.000Z";"2023-11-26T12:33:00.000Z";"2781";0.1722534548;0.1738025035;0.1526834858;0.1725850816;46061.51;0;"2023-11-26T23:59:59.999Z"
"2023-11-25T00:00:00.000Z";"2023-11-25T23:59:59.999Z";"2023-11-25T05:14:00.000Z";"2023-11-25T01:01:00.000Z";"2781";0.1479346274;0.173914043;0.1477091167;0.1722459218;52418.62;0;"2023-11-25T23:59:59.999Z"
"2023-11-24T00:00:00.000Z";"2023-11-24T23:59:59.999Z";"2023-11-24T01:19:00.000Z";"2023-11-24T05:15:00.000Z";"2781";0.1638874543;0.1648549247;0.146322727;0.1479529038;41576.88;0;"2023-11-24T23:59:59.999Z"
"2023-11-23T00:00:00.000Z";"2023-11-23T23:59:59.999Z";"2023-11-23T17:05:00.000Z";"2023-11-23T16:03:00.000Z";"2781";0.161295354;0.1716657315;0.1579723049;0.1638660487;46503.17;0;"2023-11-23T23:59:59.999Z"
"2023-11-22T00:00:00.000Z";"2023-11-22T23:59:59.999Z";"2023-11-22T10:59:00.000Z";"2023-11-22T00:04:00.000Z";"2781";0.1534388364;0.1729938636;0.1515703726;0.1613019624;47120.41;0;"2023-11-22T23:59:59.999Z"
"2023-11-21T00:00:00.000Z";"2023-11-21T23:59:59.999Z";"2023-11-21T06:46:00.000Z";"2023-11-21T23:59:00.000Z";"2781";0.1744750532;0.1821978118;0.1535291168;0.1535291168;50588.33;0;"2023-11-21T23:59:59.999Z"
"2023-11-20T00:00:00.000Z";"2023-11-20T23:59:59.999Z";"2023-11-20T09:59:00.000Z";"2023-11-20T22:51:00.000Z";"2781";0.1815236947;0.1906325958;0.1723233053;0.1744678613;44045.82;0;"2023-11-20T23:59:59.999Z"
"2023-11-19T00:00:00.000Z";"2023-11-19T23:59:59.999Z";"2023-11-19T16:12:00.000Z";"2023-11-19T02:30:00.000Z";"2781";0.1618763692;0.1989089424;0.1566716795;0.1815606315;69679.55;0;"2023-11-19T23:59:59.999Z"
"2023-11-18T00:00:00.000Z";"2023-11-18T23:59:59.999Z";"2023-11-18T19:09:00.000Z";"2023-11-18T07:15:00.000Z";"2781";0.1585555408;0.1702400891;0.1457134315;0.1618891759;48225.35;0;"2023-11-18T23:59:59.999Z"
"2023-11-17T00:00:00.000Z";"2023-11-17T23:59:59.999Z";"2023-11-17T02:32:00.000Z";"2023-11-17T20:47:00.000Z";"2781";0.179158575;0.1817932606;0.1547329393;0.1584121972;45210.69;0;"2023-11-17T23:59:59.999Z"
"2023-11-16T00:00:00.000Z";"2023-11-16T23:59:59.999Z";"2023-11-16T16:06:00.000Z";"2023-11-16T14:32:00.000Z";"2781";0.1512285784;0.2050255006;0.1307973132;0.1792615136;74346.52;0;"2023-11-16T23:59:59.999Z"
"2023-11-15T00:00:00.000Z";"2023-11-15T23:59:59.999Z";"2023-11-15T16:06:00.000Z";"2023-11-15T02:36:00.000Z";"2781";0.1427298618;0.1580983101;0.1419125999;0.1512285784;45931.25;0;"2023-11-15T23:59:59.999Z"
"2023-11-14T00:00:00.000Z";"2023-11-14T23:59:59.999Z";"2023-11-14T00:00:00.000Z";"2023-11-14T18:56:00.000Z";"2781";0.1730634085;0.1730634085;0.1337925729;0.1426940488;45465.69;0;"2023-11-14T23:59:59.999Z"
"2023-11-13T00:00:00.000Z";"2023-11-13T23:59:59.999Z";"2023-11-13T01:30:00.000Z";"2023-11-13T07:14:00.000Z";"2781";0.2069182384;0.2518475518;0.1412370328;0.1731517024;72084.02;0;"2023-11-13T23:59:59.999Z"
"2023-11-12T00:00:00.000Z";"2023-11-12T23:59:59.999Z";"2023-11-12T21:58:00.000Z";"2023-11-12T01:15:00.000Z";"2781";0.1680043183;0.2181320635;0.1611733946;0.2068760799;58378.84;0;"2023-11-12T23:59:59.999Z"
"2023-11-11T00:00:00.000Z";"2023-11-11T23:59:59.999Z";"2023-11-11T20:47:00.000Z";"2023-11-11T02:31:00.000Z";"2781";0.1443533706;0.1730960644;0.1412691113;0.1679812667;42893.52;0;"2023-11-11T23:59:59.999Z"
"2023-11-10T00:00:00.000Z";"2023-11-10T23:59:59.999Z";"2023-11-10T05:09:00.000Z";"2023-11-10T08:20:00.000Z";"2781";0.1680850196;0.169054728;0.1324457446;0.1443664893;50515.17;0;"2023-11-10T23:59:59.999Z"
"2023-11-09T00:00:00.000Z";"2023-11-09T23:59:59.999Z";"2023-11-09T17:17:00.000Z";"2023-11-09T00:19:00.000Z";"2781";0.1411573913;0.2109745709;0.1407758269;0.168176634;55856.44;0;"2023-11-09T23:59:59.999Z"
"2023-11-08T00:00:00.000Z";"2023-11-08T23:59:59.999Z";"2023-11-08T21:11:00.000Z";"2023-11-08T00:06:00.000Z";"2781";0.1247506877;0.1447022683;0.1246574709;0.1412548418;42232.83;0;"2023-11-08T23:59:59.999Z"
"2023-11-07T00:00:00.000Z";"2023-11-07T23:59:59.999Z";"2023-11-07T19:18:00.000Z";"2023-11-07T17:09:00.000Z";"2781";0.1091112023;0.144015555;0.1028331854;0.1247528191;50740.01;0;"2023-11-07T23:59:59.999Z"
"2023-11-06T00:00:00.000Z";"2023-11-06T23:59:59.999Z";"2023-11-06T14:58:00.000Z";"2023-11-06T21:24:00.000Z";"2781";0.1132094982;0.1292248031;0.1011073426;0.1091132901;56323.48;0;"2023-11-06T23:59:59.999Z"
"2023-11-05T00:00:00.000Z";"2023-11-05T23:59:59.999Z";"2023-11-05T12:50:00.000Z";"2023-11-05T23:49:00.000Z";"2781";0.12351807;0.1276210789;0.1132010768;0.1132309136;43506.32;0;"2023-11-05T23:59:59.999Z"
"2023-11-04T00:00:00.000Z";"2023-11-04T23:59:59.999Z";"2023-11-04T19:04:00.000Z";"2023-11-04T05:39:00.000Z";"2781";0.1208027639;0.1252832592;0.1128926582;0.123513575;40444.82;0;"2023-11-04T23:59:59.999Z"
"2023-11-03T00:00:00.000Z";"2023-11-03T23:59:59.999Z";"2023-11-03T23:04:00.000Z";"2023-11-03T10:42:00.000Z";"2781";0.1185767463;0.1233465335;0.1145858205;0.1207763343;38995.3;0;"2023-11-03T23:59:59.999Z"
"2023-11-02T00:00:00.000Z";"2023-11-02T23:59:59.999Z";"2023-11-02T03:22:00.000Z";"2023-11-02T12:33:00.000Z";"2781";0.1274423347;0.1293271641;0.1151414848;0.1185943053;50139.97;0;"2023-11-02T23:59:59.999Z"
"2023-11-01T00:00:00.000Z";"2023-11-01T23:59:59.999Z";"2023-11-01T22:22:00.000Z";"2023-11-01T14:55:00.000Z";"2781";0.1140752261;0.1281355361;0.1052880431;0.1274390091;41958.92;0;"2023-11-01T23:59:59.999Z"
"2023-10-31T00:00:00.000Z";"2023-10-31T23:59:59.999Z";"2023-10-31T05:53:00.000Z";"2023-10-31T08:08:00.000Z";"2781";0.1165223294;0.1257294493;0.1096919208;0.1140748395;56375;0;"2023-10-31T23:59:59.999Z"
"2023-10-30T00:00:00.000Z";"2023-10-30T23:59:59.999Z";"2023-10-30T22:45:00.000Z";"2023-10-30T07:30:00.000Z";"2781";0.0941367041;0.1166630631;0.0897172626;0.1165299061;49315;0;"2023-10-30T23:59:59.999Z"
"2023-10-29T00:00:00.000Z";"2023-10-29T23:59:59.999Z";"2023-10-29T09:31:00.000Z";"2023-10-29T21:43:00.000Z";"2781";0.0950184569;0.0990706138;0.093374064;0.0941318025;47724.35;0;"2023-10-29T23:59:59.999Z"
"2023-10-28T00:00:00.000Z";"2023-10-28T23:59:59.999Z";"2023-10-28T18:57:00.000Z";"2023-10-28T18:33:00.000Z";"2781";0.0943143455;0.0960099394;0.0877368458;0.0950161954;59197.65;0;"2023-10-28T23:59:59.999Z"
"2023-10-27T00:00:00.000Z";"2023-10-27T23:59:59.999Z";"2023-10-27T23:43:00.000Z";"2023-10-27T01:32:00.000Z";"2781";0.0910663605;0.0943895061;0.0904232433;0.0943134784;53822.78;0;"2023-10-27T23:59:59.999Z"
"2023-10-26T00:00:00.000Z";"2023-10-26T23:59:59.999Z";"2023-10-26T07:45:00.000Z";"2023-10-26T17:02:00.000Z";"2781";0.0967839762;0.0981923962;0.0891418859;0.0910552693;57061.65;0;"2023-10-26T23:59:59.999Z"
"2023-10-25T00:00:00.000Z";"2023-10-25T23:59:59.999Z";"2023-10-25T15:51:00.000Z";"2023-10-25T04:45:00.000Z";"2781";0.0934394882;0.0982783612;0.0910657835;0.0967834717;64501.33;0;"2023-10-25T23:59:59.999Z"
"2023-10-24T00:00:00.000Z";"2023-10-24T23:59:59.999Z";"2023-10-24T12:46:00.000Z";"2023-10-24T18:24:00.000Z";"2781";0.0932501347;0.1003190593;0.091885301;0.0933917909;54730.22;0;"2023-10-24T23:59:59.999Z"
"2023-10-23T00:00:00.000Z";"2023-10-23T23:59:59.999Z";"2023-10-23T23:01:00.000Z";"2023-10-23T13:38:00.000Z";"2781";0.0920707497;0.094768584;0.0877524248;0.0932501361;53085.19;0;"2023-10-23T23:59:59.999Z"
"2023-10-22T00:00:00.000Z";"2023-10-22T23:59:59.999Z";"2023-10-22T06:44:00.000Z";"2023-10-22T19:36:00.000Z";"2781";0.0896093678;0.0922605046;0.0798375572;0.0913460018;65354.13;0;"2023-10-22T23:59:59.999Z"
"2023-10-21T00:00:00.000Z";"2023-10-21T23:59:59.999Z";"2023-10-21T18:03:00.000Z";"2023-10-21T01:04:00.000Z";"2781";0.088034577;0.0902766313;0.0834725769;0.089613737;57597.06;0;"2023-10-21T23:59:59.999Z"
"2023-10-20T00:00:00.000Z";"2023-10-20T23:59:59.999Z";"2023-10-20T12:07:00.000Z";"2023-10-20T23:46:00.000Z";"2781";0.0917874638;0.0946312042;0.0880245952;0.0880335969;51021.54;0;"2023-10-20T23:59:59.999Z"
"2023-10-19T00:00:00.000Z";"2023-10-19T23:59:59.999Z";"2023-10-19T10:17:00.000Z";"2023-10-19T04:29:00.000Z";"2781";0.0913364056;0.0971810787;0.0823142121;0.0917840439;55721.97;0;"2023-10-19T23:59:59.999Z"
"2023-10-18T00:00:00.000Z";"2023-10-18T23:59:59.999Z";"2023-10-18T14:28:00.000Z";"2023-10-18T00:58:00.000Z";"2781";0.0918829758;0.0975879826;0.089581759;0.0913364059;48069.42;0;"2023-10-18T23:59:59.999Z"
"2023-10-17T00:00:00.000Z";"2023-10-17T23:59:59.999Z";"2023-10-17T00:00:00.000Z";"2023-10-17T22:06:00.000Z";"2781";0.0952339891;0.0952339891;0.0916434961;0.0918829758;43037.33;0;"2023-10-17T23:59:59.999Z"
"2023-10-16T00:00:00.000Z";"2023-10-16T23:59:59.999Z";"2023-10-16T05:41:00.000Z";"2023-10-16T09:14:00.000Z";"2781";0.0973332809;0.0997738116;0.0911291769;0.095233989;44060.21;0;"2023-10-16T23:59:59.999Z"
"2023-10-15T00:00:00.000Z";"2023-10-15T23:59:59.999Z";"2023-10-15T16:50:00.000Z";"2023-10-15T06:42:00.000Z";"2781";0.0879306285;0.0995974994;0.0865724973;0.0973114673;48907.76;0;"2023-10-15T23:59:59.999Z"
"2023-10-14T00:00:00.000Z";"2023-10-14T23:59:59.999Z";"2023-10-14T21:11:00.000Z";"2023-10-14T11:52:00.000Z";"2781";0.0877959329;0.0881456943;0.0873858481;0.0879306428;42205.75;0;"2023-10-14T23:59:59.999Z"
"2023-10-13T00:00:00.000Z";"2023-10-13T23:59:59.999Z";"2023-10-13T20:14:00.000Z";"2023-10-13T06:38:00.000Z";"2781";0.0865555747;0.0902875145;0.0836355076;0.0878009549;45005.01;0;"2023-10-13T23:59:59.999Z"
"2023-10-12T00:00:00.000Z";"2023-10-12T23:59:59.999Z";"2023-10-12T02:57:00.000Z";"2023-10-12T17:08:00.000Z";"2781";0.0943773905;0.0947959115;0.0856882703;0.0865430628;44868.71;0;"2023-10-12T23:59:59.999Z"
"2023-10-11T00:00:00.000Z";"2023-10-11T23:59:59.999Z";"2023-10-11T14:07:00.000Z";"2023-10-11T03:27:00.000Z";"2781";0.0913527325;0.0995138883;0.0874764247;0.0943692374;44358.52;0;"2023-10-11T23:59:59.999Z"
"2023-10-10T00:00:00.000Z";"2023-10-10T23:59:59.999Z";"2023-10-10T10:14:00.000Z";"2023-10-10T20:48:00.000Z";"2781";0.0915057133;0.0967834895;0.0906486224;0.0913545773;41417.65;0;"2023-10-10T23:59:59.999Z"
"2023-10-09T00:00:00.000Z";"2023-10-09T23:59:59.999Z";"2023-10-09T00:40:00.000Z";"2023-10-09T14:14:00.000Z";"2781";0.0938193411;0.1047028088;0.0897435612;0.0914237369;54142.53;0;"2023-10-09T23:59:59.999Z"
"2023-10-08T00:00:00.000Z";"2023-10-08T23:59:59.999Z";"2023-10-08T16:22:00.000Z";"2023-10-08T03:03:00.000Z";"2781";0.0896419123;0.1081822746;0.0895533898;0.0938168191;58669.99;0;"2023-10-08T23:59:59.999Z"
"2023-10-07T00:00:00.000Z";"2023-10-07T23:59:59.999Z";"2023-10-07T14:03:00.000Z";"2023-10-07T20:38:00.000Z";"2781";0.0907823932;0.0911766284;0.0834307617;0.0896233161;49175.12;0;"2023-10-07T23:59:59.999Z"
"2023-10-06T00:00:00.000Z";"2023-10-06T23:59:59.999Z";"2023-10-06T15:17:00.000Z";"2023-10-06T15:26:00.000Z";"2781";0.0914420663;0.0927289806;0.0891704814;0.0907797766;45827.48;0;"2023-10-06T23:59:59.999Z"
"2023-10-05T00:00:00.000Z";"2023-10-05T23:59:59.999Z";"2023-10-05T00:51:00.000Z";"2023-10-05T15:40:00.000Z";"2781";0.1005754774;0.1009726781;0.0896621783;0.0914428705;46358.93;0;"2023-10-05T23:59:59.999Z"
"2023-10-04T00:00:00.000Z";"2023-10-04T23:59:59.999Z";"2023-10-04T19:32:00.000Z";"2023-10-04T01:26:00.000Z";"2781";0.0968815578;0.1031284566;0.095664995;0.1005605935;45880.01;0;"2023-10-04T23:59:59.999Z"
"2023-10-03T00:00:00.000Z";"2023-10-03T23:59:59.999Z";"2023-10-03T23:10:00.000Z";"2023-10-03T01:11:00.000Z";"2781";0.0893722976;0.0969772066;0.0893001071;0.0968720634;50332.07;0;"2023-10-03T23:59:59.999Z"
"2023-10-02T00:00:00.000Z";"2023-10-02T23:59:59.999Z";"2023-10-02T15:35:00.000Z";"2023-10-02T22:31:00.000Z";"2781";0.0942331069;0.0956133845;0.0889008399;0.0893698117;45957.58;0;"2023-10-02T23:59:59.999Z"
"2023-10-01T00:00:00.000Z";"2023-10-01T23:59:59.999Z";"2023-10-01T00:00:00.000Z";"2023-10-01T21:59:00.000Z";"2781";0.0989585456;0.0989585456;0.0911449;0.0942369578;47607.37;0;"2023-10-01T23:59:59.999Z"
"2023-09-30T00:00:00.000Z";"2023-09-30T23:59:59.999Z";"2023-09-30T21:24:00.000Z";"2023-09-30T21:06:00.000Z";"2781";0.0915449074;0.0995817619;0.0902383357;0.0989685926;53304.74;0;"2023-09-30T23:59:59.999Z"
"2023-09-29T00:00:00.000Z";"2023-09-29T23:59:59.999Z";"2023-09-29T07:56:00.000Z";"2023-09-29T18:17:00.000Z";"2781";0.0947296381;0.0966944389;0.0910335873;0.0915531128;50598.53;0;"2023-09-29T23:59:59.999Z"
"2023-09-28T00:00:00.000Z";"2023-09-28T23:59:59.999Z";"2023-09-28T16:07:00.000Z";"2023-09-28T06:43:00.000Z";"2781";0.0941862183;0.0983872735;0.0940890775;0.0947376472;45983.67;0;"2023-09-28T23:59:59.999Z"
"2023-09-27T00:00:00.000Z";"2023-09-27T23:59:59.999Z";"2023-09-27T11:55:00.000Z";"2023-09-27T18:10:00.000Z";"2781";0.0963665719;0.0987310276;0.0937550541;0.0941856923;43362.1;0;"2023-09-27T23:59:59.999Z"
"2023-09-26T00:00:00.000Z";"2023-09-26T23:59:59.999Z";"2023-09-26T23:17:00.000Z";"2023-09-26T11:52:00.000Z";"2781";0.0961186293;0.098129834;0.0916537352;0.0963782544;39705.91;0;"2023-09-26T23:59:59.999Z"
"2023-09-25T00:00:00.000Z";"2023-09-25T23:59:59.999Z";"2023-09-25T20:30:00.000Z";"2023-09-25T04:53:00.000Z";"2781";0.0939884518;0.1029920099;0.0924326438;0.0961153367;36415.94;0;"2023-09-25T23:59:59.999Z"
"2023-09-24T00:00:00.000Z";"2023-09-24T23:59:59.999Z";"2023-09-24T09:08:00.000Z";"2023-09-24T23:30:00.000Z";"2781";0.0967320962;0.0968623872;0.0937336402;0.0939988302;28668.59;0;"2023-09-24T23:59:59.999Z"
"2023-09-23T00:00:00.000Z";"2023-09-23T23:59:59.999Z";"2023-09-23T00:35:00.000Z";"2023-09-23T16:53:00.000Z";"2781";0.1036130178;0.1038671461;0.0920169532;0.0967320962;31624.92;0;"2023-09-23T23:59:59.999Z"
"2023-09-22T00:00:00.000Z";"2023-09-22T23:59:59.999Z";"2023-09-22T23:07:00.000Z";"2023-09-22T18:20:00.000Z";"2781";0.0983090269;0.1036802745;0.0949253785;0.1036130178;33547.42;0;"2023-09-22T23:59:59.999Z"
"2023-09-21T00:00:00.000Z";"2023-09-21T23:59:59.999Z";"2023-09-21T18:14:00.000Z";"2023-09-21T14:28:00.000Z";"2781";0.0921915296;0.106057328;0.0883079665;0.0983150614;36434.68;0;"2023-09-21T23:59:59.999Z"
"2023-09-20T00:00:00.000Z";"2023-09-20T23:59:59.999Z";"2023-09-20T12:04:00.000Z";"2023-09-20T22:08:00.000Z";"2781";0.0987148726;0.1021866757;0.0910177813;0.0921904782;32051.34;0;"2023-09-20T23:59:59.999Z"
"2023-09-19T00:00:00.000Z";"2023-09-19T23:59:59.999Z";"2023-09-19T17:50:00.000Z";"2023-09-19T08:22:00.000Z";"2781";0.0951590122;0.0990730342;0.0929761468;0.0987184252;31165.04;0;"2023-09-19T23:59:59.999Z"
"2023-09-18T00:00:00.000Z";"2023-09-18T23:59:59.999Z";"2023-09-18T12:44:00.000Z";"2023-09-18T00:40:00.000Z";"2781";0.0945106455;0.0970195542;0.0938604312;0.0951590146;33337.46;0;"2023-09-18T23:59:59.999Z"
"2023-09-17T00:00:00.000Z";"2023-09-17T23:59:59.999Z";"2023-09-17T10:27:00.000Z";"2023-09-17T22:14:00.000Z";"2781";0.095276824;0.098149522;0.0942127507;0.0945165034;31748.6;0;"2023-09-17T23:59:59.999Z"
"2023-09-16T00:00:00.000Z";"2023-09-16T23:59:59.999Z";"2023-09-16T08:56:00.000Z";"2023-09-16T19:58:00.000Z";"2781";0.0984414953;0.103553968;0.0952142415;0.0952768261;32195;0;"2023-09-16T23:59:59.999Z"
"2023-09-15T00:00:00.000Z";"2023-09-15T23:59:59.999Z";"2023-09-15T04:20:00.000Z";"2023-09-15T12:01:00.000Z";"2781";0.1021621843;0.1027035021;0.0931921778;0.0984486091;37339.42;0;"2023-09-15T23:59:59.999Z"
